"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,-3.083047,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,-3.64477,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,-5.02999,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,-4.192536,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,-5.492444,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,-4.890171,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,-5.625538,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,-5.929538,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,-5.652905,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,-4.701074,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,-4.838307,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,-4.890163,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,-3.28309,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,-3.382057,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,-2.375171,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-2.090928,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,-1.708678,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-2.751802,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,-2.652735,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,-3.558411,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,-3.886369,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,-4.978148,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,-4.967293,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,-5.594275,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,-5.317425,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,-5.360466,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,-5.677779,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,-5.521738,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,-6.59016,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,-7.24299,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,-6.584009,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,-5.698244,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,-5.911504,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,-5.738758,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,-5.445178,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,-6.244762,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,-5.785857,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-6.110576,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,-6.124883,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,-6.616017,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,-6.880972,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,-7.267502,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-6.784749,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-5.837048,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-3.952468,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.876653,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-1.405277,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-4.975703,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-5.206379,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-6.458981,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-5.434587,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-2.903013,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-3.025691,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,-3.365971,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-3.384738,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-3.031132,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-2.569299,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-2.972545,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-4.61714,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-3.710184,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-4.340703,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-4.719945,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-3.475803,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-3.552309,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-3.666403,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-2.731632,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-2.600264,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-3.139707,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.343502,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-3.018474,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-3.295861,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-5.111422,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-4.824964,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-5.241945,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-4.233242,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-4.247735,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.327101,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.406412,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-1.922106,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-2.471598,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-2.638263,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-3.284039,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-2.619685,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-2.773094,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-2.15173,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-1.351645,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.9235488,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.6467362,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.352214,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.321011,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,1.085319,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,3.063088,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,2.030339,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,2.667122,,
"B6BLTT02","Current account balance as % of GDP","AUS","Australia","STSA","Indicators in percentage","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,3.664674,,
