"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","IDX","Index","0","Units","2015","2015",48.032430388,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1974-Q4","Q4-1974","IDX","Index","0","Units","2015","2015",50.486379344,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","IDX","Index","0","Units","2015","2015",51.89281794,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","IDX","Index","0","Units","2015","2015",51.733666681,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","IDX","Index","0","Units","2015","2015",51.571807671,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","IDX","Index","0","Units","2015","2015",51.881639139,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","IDX","Index","0","Units","2015","2015",52.62973055,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","IDX","Index","0","Units","2015","2015",53.204955225,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","IDX","Index","0","Units","2015","2015",53.520322415,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","IDX","Index","0","Units","2015","2015",54.484184791,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","IDX","Index","0","Units","2015","2015",55.119124615,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","IDX","Index","0","Units","2015","2015",55.936366864,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","IDX","Index","0","Units","2015","2015",55.64936479,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","IDX","Index","0","Units","2015","2015",55.893115483,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","IDX","Index","0","Units","2015","2015",56.953951339,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","IDX","Index","0","Units","2015","2015",58.349703572,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","IDX","Index","0","Units","2015","2015",59.293082198,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","IDX","Index","0","Units","2015","2015",61.236778063,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2015","2015",63.051821044,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2015","2015",65.632819539,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2015","2015",67.186937085,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2015","2015",68.440543673,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2015","2015",70.47870991,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2015","2015",71.462518465,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2015","2015",73.495550923,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2015","2015",75.980908582,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2015","2015",77.879988255,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2015","2015",78.218938122,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2015","2015",78.336872564,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2015","2015",78.586646485,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2015","2015",79.053265552,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2015","2015",78.993669851,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2015","2015",78.425687352,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2015","2015",77.971385117,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2015","2015",78.304028732,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2015","2015",78.592737344,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2015","2015",79.038928921,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2015","2015",79.821104103,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2015","2015",79.931938162,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2015","2015",80.449218626,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2015","2015",79.633433553,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2015","2015",78.775202079,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2015","2015",77.906815546,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2015","2015",77.593578712,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2015","2015",76.96773124,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2015","2015",76.789503283,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2015","2015",76.400430555,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2015","2015",76.000384885,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2015","2015",75.561720479,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015","2015",76.14246878,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015","2015",76.404446523,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015","2015",77.505430838,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015","2015",77.728857068,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015","2015",79.014616819,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015","2015",79.939599173,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015","2015",81.612814896,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015","2015",82.606298669,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015","2015",82.462801002,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015","2015",83.257891412,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015","2015",83.388978604,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015","2015",82.891199841,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015","2015",82.622715704,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015","2015",82.693694975,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015","2015",82.845453962,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015","2015",83.61236227,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015","2015",84.828996481,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015","2015",85.054572913,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015","2015",84.576054597,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015","2015",83.999524324,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015","2015",84.149740051,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015","2015",84.008323647,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015","2015",84.086017083,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015","2015",84.077172948,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015","2015",83.923544511,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015","2015",84.025187273,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015","2015",84.256842334,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015","2015",84.199738628,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015","2015",84.165172551,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015","2015",84.542351001,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015","2015",84.873236237,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015","2015",85.270595542,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015","2015",85.808049662,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015","2015",86.730233627,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015","2015",87.422074148,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015","2015",87.210008467,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015","2015",86.812352921,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",86.650527378,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",86.380899777,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",85.741257184,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",84.86118903,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",84.62099435,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",84.564841124,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",84.35033313,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",83.975100918,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",83.130673332,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",82.684417534,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",82.007457083,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",81.694224072,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",81.495728324,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",81.65482666,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",81.761426373,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",82.093680312,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",82.650716446,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",83.28792336,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",83.689269416,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",83.646237569,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",83.467475106,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",82.945109752,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",82.537462055,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",81.625094578,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",81.190115999,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",81.69048532,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",82.357051512,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",82.559099688,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015","2015",82.90901535,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015","2015",83.032320617,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015","2015",83.21852926,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",83.812279382,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",85.110863655,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",86.046279877,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",86.494838684,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",87.442140516,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",88.431379356,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",89.002808586,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",89.532057266,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",90.072358999,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",90.613359131,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",91.844640722,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",92.948820595,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",92.958106469,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",93.917417942,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",95.14108659,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",95.835958368,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",97.298297689,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",99.196321772,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",101.253479969,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",102.610987381,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",96.435933522,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",93.182598145,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",93.144464629,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",94.172656878,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",95.344954152,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",96.330884247,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",97.463226377,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",97.750932785,,
"USA","United States","P6","Exports of goods and services","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",99.954274682,,
